,online_order,book_table,rate,votes,rest_type,cost,type,city
3680,No,No,5,0,Quick Bites,150,Dine-out,Basavanagudi
3681,No,No,5,0,Quick Bites,300,Dine-out,Basavanagudi
3682,No,No,5,0,Quick Bites,400,Dine-out,Basavanagudi
3683,No,No,5,0,Quick Bites,300,Dine-out,Basavanagudi
3684,No,No,5,0,Quick Bites,250,Dine-out,Basavanagudi
3685,No,No,5,0,Quick Bites,200,Dine-out,Basavanagudi
3686,No,No,5,0,Quick Bites,150,Dine-out,Basavanagudi
3687,No,No,5,0,Quick Bites,150,Dine-out,Basavanagudi
3688,No,No,5,0,Quick Bites,150,Dine-out,Basavanagudi
3689,No,No,5,0,Quick Bites,100,Dine-out,Basavanagudi
3690,Yes,No,5,0,Quick Bites,200,Dine-out,Basavanagudi
3691,Yes,No,5,0,Quick Bites,200,Dine-out,Basavanagudi
3692,No,No,5,0,Quick Bites,250,Dine-out,Basavanagudi
3693,No,No,5,0,Quick Bites,300,Dine-out,Basavanagudi
3694,Yes,No,3,13,Cafe,400,Dine-out,Basavanagudi
3695,No,No,3,17,Quick Bites,200,Dine-out,Basavanagudi
3696,No,No,3,10,Quick Bites,250,Dine-out,Basavanagudi
3697,No,No,4,12,Quick Bites,100,Dine-out,Basavanagudi
3698,No,No,3,10,Quick Bites,200,Dine-out,Basavanagudi
3699,No,No,3,6,Quick Bites,250,Dine-out,Basavanagudi
3700,No,No,5,0,Quick Bites,300,Dine-out,Basavanagudi
3701,No,No,3,4,Quick Bites,250,Dine-out,Basavanagudi
3702,No,No,5,0,Quick Bites,200,Dine-out,Basavanagudi
3703,No,No,3,10,Quick Bites,300,Dine-out,Basavanagudi
3704,No,No,4,47,Quick Bites,150,Dine-out,Basavanagudi
3705,No,No,5,0,Quick Bites,100,Dine-out,Basavanagudi
3706,No,No,3,29,Quick Bites,150,Dine-out,Basavanagudi
3707,No,No,3,4,Quick Bites,200,Dine-out,Basavanagudi
3708,No,No,3,6,Quick Bites,100,Dine-out,Basavanagudi
3709,No,No,3,17,Quick Bites,200,Dine-out,Basavanagudi
3710,No,No,3,27,Quick Bites,200,Dine-out,Basavanagudi
3711,No,No,3,4,Quick Bites,200,Dine-out,Basavanagudi
3712,No,No,5,0,Quick Bites,150,Dine-out,Basavanagudi
3713,No,No,5,0,Quick Bites,150,Dine-out,Basavanagudi
3714,No,No,5,0,Quick Bites,100,Dine-out,Basavanagudi
3715,No,No,5,0,Quick Bites,150,Dine-out,Basavanagudi
3716,No,No,4,21,Quick Bites,150,Dine-out,Basavanagudi
3717,No,No,3,4,Other Rest Type,400,Dine-out,Basavanagudi
3718,No,No,3,5,Quick Bites,200,Dine-out,Basavanagudi
3719,No,No,5,0,Quick Bites,500,Dine-out,Basavanagudi
3720,No,No,3,4,Quick Bites,400,Dine-out,Basavanagudi
3721,No,No,5,0,Quick Bites,300,Dine-out,Basavanagudi
3722,No,No,5,0,Quick Bites,200,Dine-out,Basavanagudi
3723,No,No,4,22,Quick Bites,300,Dine-out,Basavanagudi
3724,No,No,3,15,Quick Bites,300,Dine-out,Basavanagudi
3725,No,No,3,29,Quick Bites,200,Dine-out,Basavanagudi
3726,Yes,No,4,195,Casual Dining,800,Dine-out,Basavanagudi
3727,No,No,4,42,Quick Bites,300,Dine-out,Basavanagudi
3728,No,No,3,7,Quick Bites,300,Dine-out,Basavanagudi
3729,No,No,4,168,Cafe,400,Dine-out,Basavanagudi
3730,Yes,No,4,323,Casual Dining,850,Dine-out,Basavanagudi
3731,Yes,No,3,19,Quick Bites,300,Dine-out,Basavanagudi
3732,Yes,No,3,16,Casual Dining,800,Dine-out,Basavanagudi
3733,No,No,5,0,Quick Bites,150,Dine-out,Basavanagudi
3734,No,Yes,4,1236,"Casual Dining, Bar",1000,Drinks & nightlife,Basavanagudi
3735,No,No,3,377,Pub,1100,Drinks & nightlife,Basavanagudi
3736,No,Yes,4,64,Bar,2200,Drinks & nightlife,Basavanagudi
3737,Yes,Yes,4,970,Other Rest Type,1500,Drinks & nightlife,Basavanagudi
3738,Yes,Yes,4,442,"Pub, Casual Dining",1200,Drinks & nightlife,Basavanagudi
3739,No,No,4,868,Pub,1200,Drinks & nightlife,Basavanagudi
3740,No,Yes,4,977,Lounge,1300,Drinks & nightlife,Basavanagudi
3741,No,Yes,4,151,Lounge,1350,Drinks & nightlife,Basavanagudi
3742,No,No,4,43,"Bar, Casual Dining",700,Drinks & nightlife,Basavanagudi
3743,No,Yes,4,235,Casual Dining,1000,Drinks & nightlife,Basavanagudi
3744,No,No,3,30,Bar,1000,Drinks & nightlife,Basavanagudi
3745,No,No,3,98,Bar,800,Drinks & nightlife,Basavanagudi
3746,No,Yes,4,284,Casual Dining,1500,Buffet,Bellandur
3747,Yes,Yes,4,4099,"Casual Dining, Bar",1400,Buffet,Bellandur
3748,No,Yes,4,271,Casual Dining,2000,Buffet,Bellandur
3749,Yes,Yes,4,3020,Casual Dining,1000,Buffet,Bellandur
3750,Yes,Yes,4,2182,"Bar, Casual Dining",1400,Buffet,Bellandur
3751,No,Yes,4,403,Casual Dining,1800,Buffet,Bellandur
3752,Yes,No,4,444,Casual Dining,1200,Buffet,Bellandur
3753,Yes,Yes,4,392,Bar,1500,Buffet,Bellandur
3754,No,Yes,4,255,Lounge,1500,Buffet,Bellandur
3755,Yes,Yes,4,1691,"Casual Dining, Bar",1100,Buffet,Bellandur
3756,Yes,Yes,4,37,Casual Dining,1500,Buffet,Bellandur
3757,No,No,3,11,Food Court,1000,Buffet,Bellandur
3758,No,No,3,120,Casual Dining,1000,Buffet,Bellandur
3759,No,No,4,95,Casual Dining,700,Buffet,Bellandur
3760,No,No,3,155,Casual Dining,800,Buffet,Bellandur
3761,No,No,4,46,Other Rest Type,2000,Buffet,Bellandur
3762,No,Yes,5,7023,"Casual Dining, Bar",1500,Buffet,Bellandur
3763,Yes,Yes,4,4099,"Casual Dining, Bar",1400,Buffet,Bellandur
3764,No,Yes,5,3421,Casual Dining,1300,Buffet,Bellandur
3765,No,Yes,5,881,Casual Dining,1600,Buffet,Bellandur
3766,Yes,Yes,4,994,Casual Dining,1300,Buffet,Bellandur
3767,No,No,4,1303,Casual Dining,1000,Buffet,Bellandur
3768,No,Yes,5,163,"Bar, Casual Dining",1500,Buffet,Bellandur
3769,No,No,4,1225,Casual Dining,1100,Buffet,Bellandur
3770,Yes,Yes,4,715,Casual Dining,1500,Buffet,Bellandur
3771,Yes,Yes,4,942,Pub,1300,Buffet,Bellandur
3772,Yes,No,4,754,Casual Dining,500,Buffet,Bellandur
3773,No,No,3,197,Casual Dining,700,Buffet,Bellandur
3774,No,No,4,237,Bar,1000,Buffet,Bellandur
3775,No,Yes,4,52,Lounge,1900,Buffet,Bellandur
3776,No,No,4,15,Other Rest Type,500,Cafes,Bellandur
3777,Yes,No,4,107,Cafe,400,Cafes,Bellandur
3778,No,No,5,0,Other Rest Type,200,Cafes,Bellandur
3779,Yes,No,4,35,Cafe,650,Cafes,Bellandur
3780,Yes,No,4,136,"Bakery, Quick Bites",600,Cafes,Bellandur
3781,No,No,4,23,Cafe,500,Cafes,Bellandur
3782,No,No,4,38,Other Rest Type,700,Cafes,Bellandur
3783,No,No,4,25,Cafe,400,Cafes,Bellandur
3784,Yes,No,4,34,Other Rest Type,400,Cafes,Bellandur
3785,Yes,No,3,48,Cafe,900,Cafes,Bellandur
3786,Yes,No,3,19,Cafe,500,Cafes,Bellandur
3787,Yes,No,4,74,Other Rest Type,600,Cafes,Bellandur
3788,No,No,4,47,Cafe,500,Cafes,Bellandur
3789,No,No,4,33,Cafe,550,Cafes,Bellandur
3790,No,No,5,0,Other Rest Type,1000,Cafes,Bellandur
3791,No,No,3,6,Cafe,500,Cafes,Bellandur
3792,No,No,4,114,Cafe,550,Cafes,Bellandur
3793,Yes,Yes,4,341,Cafe,1000,Cafes,Bellandur
3794,No,No,4,5,Quick Bites,200,Cafes,Bellandur
3795,Yes,No,4,556,Other Rest Type,500,Cafes,Bellandur
3796,Yes,No,4,894,Cafe,600,Cafes,Bellandur
3797,Yes,No,4,149,Cafe,800,Cafes,Bellandur
3798,Yes,No,4,94,Cafe,700,Cafes,Bellandur
3799,Yes,No,4,33,Cafe,200,Cafes,Bellandur
3800,No,No,4,22,Quick Bites,200,Cafes,Bellandur
3801,No,No,5,0,Cafe,400,Cafes,Bellandur
3802,No,No,5,0,Quick Bites,650,Cafes,Bellandur
3803,Yes,No,4,632,Delivery,500,Delivery,Bellandur
3804,Yes,No,3,414,Quick Bites,400,Delivery,Bellandur
3805,Yes,No,4,146,Casual Dining,650,Delivery,Bellandur
3806,Yes,No,4,166,"Takeaway, Delivery",500,Delivery,Bellandur
3807,Yes,No,3,113,Delivery,450,Delivery,Bellandur
3808,Yes,No,4,240,Quick Bites,200,Delivery,Bellandur
3809,Yes,No,3,313,Quick Bites,450,Delivery,Bellandur
3810,Yes,No,3,294,Quick Bites,400,Delivery,Bellandur
3811,Yes,No,4,166,Delivery,400,Delivery,Bellandur
3812,Yes,No,4,278,Delivery,400,Delivery,Bellandur
3813,Yes,No,4,230,Quick Bites,300,Delivery,Bellandur
3814,Yes,No,4,137,Quick Bites,350,Delivery,Bellandur
3815,Yes,No,3,38,Quick Bites,500,Delivery,Bellandur
3816,Yes,No,3,15,Quick Bites,200,Delivery,Bellandur
3817,Yes,No,4,782,Quick Bites,300,Delivery,Bellandur
3818,Yes,No,3,248,Quick Bites,400,Delivery,Bellandur
3819,Yes,No,4,62,Quick Bites,500,Delivery,Bellandur
3820,Yes,No,4,123,Mess,300,Delivery,Bellandur
3821,Yes,No,4,532,Quick Bites,300,Delivery,Bellandur
3822,Yes,No,5,141,Dessert Parlor,400,Delivery,Bellandur
3823,Yes,No,4,68,Quick Bites,200,Delivery,Bellandur
3824,Yes,No,5,0,Casual Dining,500,Delivery,Bellandur
3825,Yes,Yes,4,533,Casual Dining,600,Delivery,Bellandur
3826,Yes,No,4,258,Casual Dining,700,Delivery,Bellandur
3827,Yes,No,4,3334,Casual Dining,600,Delivery,Bellandur
3828,Yes,No,4,1233,Casual Dining,500,Delivery,Bellandur
3829,Yes,Yes,4,188,Casual Dining,800,Delivery,Bellandur
3830,Yes,No,4,419,Casual Dining,900,Delivery,Bellandur
3831,Yes,No,4,2084,Casual Dining,750,Delivery,Bellandur
3832,Yes,No,4,34,Casual Dining,500,Delivery,Bellandur
3833,Yes,No,4,833,Casual Dining,550,Delivery,Bellandur
3834,Yes,No,4,21,Quick Bites,300,Delivery,Bellandur
3835,Yes,No,4,152,Sweet Shop,400,Delivery,Bellandur
3836,Yes,No,4,87,Quick Bites,400,Delivery,Bellandur
3837,Yes,No,4,45,Quick Bites,600,Delivery,Bellandur
3838,Yes,No,3,666,Casual Dining,800,Delivery,Bellandur
3839,Yes,No,4,105,Dessert Parlor,400,Delivery,Bellandur
3840,Yes,No,4,36,Quick Bites,400,Delivery,Bellandur
3841,Yes,No,4,214,Quick Bites,400,Delivery,Bellandur
3842,Yes,No,4,77,Quick Bites,300,Delivery,Bellandur
3843,Yes,No,4,132,Quick Bites,300,Delivery,Bellandur
3844,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
3845,Yes,No,4,27,Casual Dining,400,Delivery,Bellandur
3846,Yes,No,3,12,Quick Bites,500,Delivery,Bellandur
3847,Yes,No,4,567,Casual Dining,550,Delivery,Bellandur
3848,Yes,No,4,164,"Takeaway, Delivery",600,Delivery,Bellandur
3849,Yes,No,4,316,"Beverage Shop, Quick Bites",250,Delivery,Bellandur
3850,Yes,Yes,4,3738,"Casual Dining, Cafe",600,Delivery,Bellandur
3851,Yes,No,4,343,Quick Bites,300,Delivery,Bellandur
3852,Yes,No,4,62,Casual Dining,400,Delivery,Bellandur
3853,Yes,No,4,11,Quick Bites,200,Delivery,Bellandur
3854,Yes,No,4,87,Delivery,300,Delivery,Bellandur
3855,Yes,No,4,44,Delivery,600,Delivery,Bellandur
3856,Yes,No,4,894,Casual Dining,750,Delivery,Bellandur
3857,Yes,No,4,7,Quick Bites,500,Delivery,Bellandur
3858,Yes,No,5,0,Casual Dining,450,Delivery,Bellandur
3859,Yes,No,3,126,Quick Bites,300,Delivery,Bellandur
3860,Yes,No,4,832,Delivery,650,Delivery,Bellandur
3861,Yes,Yes,4,903,Casual Dining,750,Delivery,Bellandur
3862,Yes,No,4,38,Quick Bites,600,Delivery,Bellandur
3863,Yes,No,3,380,Quick Bites,450,Delivery,Bellandur
3864,Yes,No,4,798,Delivery,450,Delivery,Bellandur
3865,Yes,No,3,692,Casual Dining,600,Delivery,Bellandur
3866,Yes,No,4,135,Casual Dining,400,Delivery,Bellandur
3867,Yes,No,5,0,Delivery,600,Delivery,Bellandur
3868,Yes,No,4,230,Casual Dining,950,Delivery,Bellandur
3869,Yes,No,4,79,Quick Bites,400,Delivery,Bellandur
3870,Yes,No,4,357,Delivery,650,Delivery,Bellandur
3871,Yes,No,4,22,Quick Bites,350,Delivery,Bellandur
3872,Yes,No,4,152,Delivery,400,Delivery,Bellandur
3873,Yes,No,4,75,Other Rest Type,500,Delivery,Bellandur
3874,Yes,No,4,94,Quick Bites,200,Delivery,Bellandur
3875,Yes,No,4,11,Quick Bites,150,Delivery,Bellandur
3876,Yes,No,3,200,Quick Bites,450,Delivery,Bellandur
3877,Yes,No,3,188,Casual Dining,400,Delivery,Bellandur
3878,Yes,No,3,10,Delivery,300,Delivery,Bellandur
3879,Yes,No,3,226,Casual Dining,500,Delivery,Bellandur
3880,Yes,No,3,105,Quick Bites,600,Delivery,Bellandur
3881,Yes,Yes,4,194,Casual Dining,800,Delivery,Bellandur
3882,Yes,No,3,38,Casual Dining,450,Delivery,Bellandur
3883,Yes,No,4,378,Quick Bites,500,Delivery,Bellandur
3884,Yes,No,4,69,Quick Bites,200,Delivery,Bellandur
3885,Yes,No,3,45,Casual Dining,600,Delivery,Bellandur
3886,Yes,No,4,152,Beverage Shop,300,Delivery,Bellandur
3887,Yes,No,4,281,Quick Bites,350,Delivery,Bellandur
3888,Yes,No,3,26,Quick Bites,300,Delivery,Bellandur
3889,Yes,No,3,105,Quick Bites,300,Delivery,Bellandur
3890,Yes,No,4,432,Delivery,450,Delivery,Bellandur
3891,Yes,No,4,63,Delivery,300,Delivery,Bellandur
3892,Yes,No,5,0,Quick Bites,200,Delivery,Bellandur
3893,Yes,Yes,4,225,Casual Dining,800,Delivery,Bellandur
3894,Yes,No,3,12,Quick Bites,200,Delivery,Bellandur
3895,Yes,No,4,220,Delivery,600,Delivery,Bellandur
3896,Yes,No,4,82,Beverage Shop,400,Delivery,Bellandur
3897,Yes,No,4,65,Bakery,500,Delivery,Bellandur
3898,Yes,No,4,88,Delivery,600,Delivery,Bellandur
3899,Yes,No,4,444,Casual Dining,1200,Delivery,Bellandur
3900,Yes,No,3,827,Casual Dining,800,Delivery,Bellandur
3901,Yes,No,4,6,Quick Bites,300,Delivery,Bellandur
3902,Yes,No,4,193,Quick Bites,500,Delivery,Bellandur
3903,Yes,No,4,233,Quick Bites,150,Delivery,Bellandur
3904,Yes,No,4,404,Casual Dining,500,Delivery,Bellandur
3905,Yes,No,4,37,Quick Bites,400,Delivery,Bellandur
3906,Yes,No,5,1193,"Bar, Casual Dining",1500,Delivery,Bellandur
3907,Yes,Yes,4,4099,"Casual Dining, Bar",1400,Delivery,Bellandur
3908,Yes,No,4,78,Quick Bites,300,Delivery,Bellandur
3909,Yes,Yes,4,571,Casual Dining,600,Delivery,Bellandur
3910,Yes,No,4,116,Casual Dining,600,Delivery,Bellandur
3911,Yes,Yes,4,996,Casual Dining,1200,Delivery,Bellandur
3912,Yes,No,3,120,Quick Bites,400,Delivery,Bellandur
3913,Yes,No,3,93,Quick Bites,400,Delivery,Bellandur
3914,Yes,No,4,490,Other Rest Type,500,Delivery,Bellandur
3915,Yes,No,2,235,Casual Dining,800,Delivery,Bellandur
3916,Yes,No,4,48,Delivery,400,Delivery,Bellandur
3917,Yes,No,3,8,Bakery,250,Delivery,Bellandur
3918,Yes,No,3,68,Quick Bites,500,Delivery,Bellandur
3919,Yes,No,4,717,Casual Dining,800,Delivery,Bellandur
3920,Yes,Yes,4,994,Casual Dining,1300,Delivery,Bellandur
3921,Yes,Yes,5,16345,Other Rest Type,1600,Delivery,Bellandur
3922,Yes,No,4,25,Quick Bites,350,Delivery,Bellandur
3923,Yes,No,4,18,Dessert Parlor,200,Delivery,Bellandur
3924,Yes,Yes,5,125,Casual Dining,700,Delivery,Bellandur
3925,Yes,Yes,5,1365,"Casual Dining, Bar",1800,Delivery,Bellandur
3926,Yes,No,3,41,Casual Dining,700,Delivery,Bellandur
3927,Yes,No,4,754,Casual Dining,500,Delivery,Bellandur
3928,Yes,No,4,28,Delivery,300,Delivery,Bellandur
3929,Yes,No,3,5,Casual Dining,400,Delivery,Bellandur
3930,Yes,No,5,0,Quick Bites,500,Delivery,Bellandur
3931,Yes,No,3,20,Casual Dining,400,Delivery,Bellandur
3932,Yes,No,4,178,Quick Bites,300,Delivery,Bellandur
3933,Yes,No,3,33,Casual Dining,800,Delivery,Bellandur
3934,Yes,No,4,234,Quick Bites,400,Delivery,Bellandur
3935,Yes,No,3,68,Quick Bites,600,Delivery,Bellandur
3936,Yes,No,4,32,Delivery,400,Delivery,Bellandur
3937,Yes,No,5,0,Quick Bites,250,Delivery,Bellandur
3938,Yes,No,4,15,Quick Bites,400,Delivery,Bellandur
3939,Yes,No,4,10,"Takeaway, Delivery",500,Delivery,Bellandur
3940,Yes,No,4,107,Cafe,400,Delivery,Bellandur
3941,Yes,No,4,92,Delivery,600,Delivery,Bellandur
3942,Yes,No,4,59,Casual Dining,200,Delivery,Bellandur
3943,Yes,No,4,103,Quick Bites,800,Delivery,Bellandur
3944,Yes,No,5,0,Quick Bites,350,Delivery,Bellandur
3945,Yes,Yes,4,1209,"Casual Dining, Bar",1100,Delivery,Bellandur
3946,Yes,No,4,167,Quick Bites,400,Delivery,Bellandur
3947,Yes,Yes,4,157,Casual Dining,600,Delivery,Bellandur
3948,Yes,No,4,52,Quick Bites,350,Delivery,Bellandur
3949,Yes,No,4,309,Casual Dining,600,Delivery,Bellandur
3950,Yes,Yes,4,1381,Other Rest Type,1500,Delivery,Bellandur
3951,Yes,No,4,667,Casual Dining,800,Delivery,Bellandur
3952,Yes,No,4,34,Other Rest Type,400,Delivery,Bellandur
3953,Yes,No,4,433,Cafe,750,Delivery,Bellandur
3954,No,No,3,13,Other Rest Type,1000,Delivery,Bellandur
3955,Yes,No,4,29,"Takeaway, Delivery",600,Delivery,Bellandur
3956,Yes,No,4,70,Delivery,600,Delivery,Bellandur
3957,Yes,No,4,77,Quick Bites,350,Delivery,Bellandur
3958,Yes,No,5,0,Dessert Parlor,300,Delivery,Bellandur
3959,Yes,No,4,18,Quick Bites,300,Delivery,Bellandur
3960,Yes,No,4,175,Other Rest Type,300,Delivery,Bellandur
3961,Yes,No,4,51,Quick Bites,200,Delivery,Bellandur
3962,Yes,No,4,23,Quick Bites,150,Delivery,Bellandur
3963,Yes,No,4,370,Casual Dining,550,Delivery,Bellandur
3964,Yes,Yes,4,557,Casual Dining,900,Delivery,Bellandur
3965,Yes,Yes,4,25,Casual Dining,500,Delivery,Bellandur
3966,Yes,No,4,42,"Takeaway, Delivery",300,Delivery,Bellandur
3967,Yes,No,4,27,Quick Bites,300,Delivery,Bellandur
3968,Yes,No,3,281,Quick Bites,400,Delivery,Bellandur
3969,Yes,No,4,18,Other Rest Type,400,Delivery,Bellandur
3970,Yes,No,4,49,Quick Bites,250,Delivery,Bellandur
3971,Yes,No,4,6,"Takeaway, Delivery",800,Delivery,Bellandur
3972,Yes,No,4,65,"Takeaway, Delivery",100,Delivery,Bellandur
3973,Yes,Yes,4,3061,"Casual Dining, Bar",1500,Delivery,Bellandur
3974,Yes,No,4,260,Quick Bites,800,Delivery,Bellandur
3975,Yes,No,4,39,Beverage Shop,300,Delivery,Bellandur
3976,Yes,No,4,60,Beverage Shop,600,Delivery,Bellandur
3977,Yes,No,4,14,"Takeaway, Delivery",300,Delivery,Bellandur
3978,Yes,No,3,85,Casual Dining,400,Delivery,Bellandur
3979,Yes,No,4,231,Delivery,500,Delivery,Bellandur
3980,Yes,No,3,7,Quick Bites,300,Delivery,Bellandur
3981,Yes,Yes,4,1142,Casual Dining,1800,Delivery,Bellandur
3982,Yes,No,4,16,Quick Bites,500,Delivery,Bellandur
3983,Yes,No,4,112,Quick Bites,700,Delivery,Bellandur
3984,Yes,No,4,715,Casual Dining,1000,Delivery,Bellandur
3985,Yes,No,3,237,Delivery,500,Delivery,Bellandur
3986,Yes,No,4,45,Quick Bites,250,Delivery,Bellandur
3987,Yes,No,4,48,Quick Bites,300,Delivery,Bellandur
3988,Yes,No,3,111,Quick Bites,400,Delivery,Bellandur
3989,Yes,No,4,396,Casual Dining,850,Delivery,Bellandur
3990,Yes,No,4,20,Quick Bites,300,Delivery,Bellandur
3991,Yes,No,4,160,Casual Dining,500,Delivery,Bellandur
3992,Yes,No,3,9,Quick Bites,400,Delivery,Bellandur
3993,Yes,No,4,18,Other Rest Type,300,Delivery,Bellandur
3994,Yes,No,4,555,Casual Dining,1800,Delivery,Bellandur
3995,Yes,No,5,0,Quick Bites,350,Delivery,Bellandur
3996,Yes,Yes,4,42,Quick Bites,500,Delivery,Bellandur
3997,Yes,No,4,16,Delivery,500,Delivery,Bellandur
3998,Yes,No,3,262,Casual Dining,450,Delivery,Bellandur
3999,Yes,Yes,4,1056,"Casual Dining, Bar",1200,Delivery,Bellandur
4000,Yes,No,4,112,Quick Bites,600,Delivery,Bellandur
4001,Yes,Yes,4,797,Cafe,700,Delivery,Bellandur
4002,Yes,No,4,41,Dessert Parlor,450,Delivery,Bellandur
4003,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
4004,Yes,No,3,7,Delivery,500,Delivery,Bellandur
4005,Yes,No,3,10,Quick Bites,800,Delivery,Bellandur
4006,Yes,No,3,6,Delivery,300,Delivery,Bellandur
4007,Yes,No,4,29,Beverage Shop,400,Delivery,Bellandur
4008,Yes,No,3,24,Bakery,400,Delivery,Bellandur
4009,Yes,No,2,438,Casual Dining,1000,Delivery,Bellandur
4010,Yes,No,4,30,Quick Bites,300,Delivery,Bellandur
4011,Yes,No,5,0,Quick Bites,100,Delivery,Bellandur
4012,Yes,No,4,32,Casual Dining,450,Delivery,Bellandur
4013,Yes,No,4,210,Quick Bites,200,Delivery,Bellandur
4014,Yes,No,4,17,Delivery,600,Delivery,Bellandur
4015,Yes,No,4,44,Cafe,600,Delivery,Bellandur
4016,Yes,No,4,33,"Takeaway, Delivery",400,Delivery,Bellandur
4017,Yes,No,5,0,Delivery,550,Delivery,Bellandur
4018,Yes,No,3,20,Delivery,350,Delivery,Bellandur
4019,Yes,Yes,4,1691,"Casual Dining, Bar",1100,Delivery,Bellandur
4020,Yes,No,4,556,Other Rest Type,500,Delivery,Bellandur
4021,Yes,Yes,4,481,Casual Dining,900,Delivery,Bellandur
4022,Yes,No,3,4,Quick Bites,300,Delivery,Bellandur
4023,Yes,No,5,0,"Takeaway, Delivery",200,Delivery,Bellandur
4024,Yes,No,5,0,Quick Bites,500,Delivery,Bellandur
4025,Yes,No,4,34,Quick Bites,150,Delivery,Bellandur
4026,Yes,No,3,163,Other Rest Type,250,Delivery,Bellandur
4027,Yes,No,5,0,Delivery,200,Delivery,Bellandur
4028,Yes,Yes,4,715,Casual Dining,1500,Delivery,Bellandur
4029,Yes,No,4,65,Sweet Shop,200,Delivery,Bellandur
4030,Yes,No,4,166,Quick Bites,450,Delivery,Bellandur
4031,Yes,Yes,4,547,Casual Dining,1000,Delivery,Bellandur
4032,Yes,No,3,139,Casual Dining,450,Delivery,Bellandur
4033,Yes,No,3,5,Quick Bites,250,Delivery,Bellandur
4034,Yes,No,4,11,Casual Dining,400,Delivery,Bellandur
4035,Yes,No,3,76,Quick Bites,400,Delivery,Bellandur
4036,Yes,No,4,787,Casual Dining,1000,Delivery,Bellandur
4037,Yes,No,5,0,"Beverage Shop, Quick Bites",200,Delivery,Bellandur
4038,Yes,No,4,55,Quick Bites,500,Delivery,Bellandur
4039,Yes,No,5,0,"Takeaway, Delivery",300,Delivery,Bellandur
4040,No,No,3,6,"Takeaway, Delivery",1000,Delivery,Bellandur
4041,Yes,No,4,250,Quick Bites,250,Delivery,Bellandur
4042,Yes,No,4,24,"Beverage Shop, Quick Bites",250,Delivery,Bellandur
4043,Yes,No,4,16,Quick Bites,300,Delivery,Bellandur
4044,Yes,No,3,204,Casual Dining,500,Delivery,Bellandur
4045,Yes,No,4,55,Delivery,600,Delivery,Bellandur
4046,Yes,No,3,361,Casual Dining,450,Delivery,Bellandur
4047,Yes,No,3,30,Quick Bites,250,Delivery,Bellandur
4048,Yes,No,3,18,Delivery,400,Delivery,Bellandur
4049,Yes,No,4,38,Dessert Parlor,150,Delivery,Bellandur
4050,Yes,No,3,6,Quick Bites,300,Delivery,Bellandur
4051,Yes,No,5,0,Quick Bites,300,Delivery,Bellandur
4052,Yes,Yes,4,661,Casual Dining,750,Delivery,Bellandur
4053,Yes,No,4,268,Casual Dining,800,Delivery,Bellandur
4054,Yes,No,3,17,Quick Bites,400,Delivery,Bellandur
4055,Yes,No,4,200,Delivery,750,Delivery,Bellandur
4056,Yes,No,3,4,Quick Bites,300,Delivery,Bellandur
4057,Yes,No,4,228,Dessert Parlor,500,Delivery,Bellandur
4058,Yes,No,3,6,Other Rest Type,300,Delivery,Bellandur
4059,Yes,No,4,5,Beverage Shop,200,Delivery,Bellandur
4060,Yes,No,3,9,Dessert Parlor,300,Delivery,Bellandur
4061,Yes,Yes,4,889,Casual Dining,1400,Delivery,Bellandur
4062,Yes,No,4,43,Delivery,500,Delivery,Bellandur
4063,Yes,No,4,74,Other Rest Type,600,Delivery,Bellandur
4064,Yes,No,3,35,Casual Dining,400,Delivery,Bellandur
4065,Yes,No,3,155,Casual Dining,600,Delivery,Bellandur
4066,Yes,No,4,44,Quick Bites,300,Delivery,Bellandur
4067,Yes,No,3,9,Quick Bites,200,Delivery,Bellandur
4068,Yes,No,3,258,Quick Bites,500,Delivery,Bellandur
4069,Yes,No,4,133,Quick Bites,200,Delivery,Bellandur
4070,Yes,No,3,95,Casual Dining,500,Delivery,Bellandur
4071,Yes,No,3,31,Quick Bites,350,Delivery,Bellandur
4072,Yes,No,4,48,Quick Bites,400,Delivery,Bellandur
4073,Yes,No,3,97,Quick Bites,250,Delivery,Bellandur
4074,Yes,No,4,44,Dessert Parlor,900,Delivery,Bellandur
4075,Yes,Yes,4,341,Cafe,1000,Delivery,Bellandur
4076,Yes,No,3,84,Quick Bites,200,Delivery,Bellandur
4077,Yes,No,4,16,Bakery,400,Delivery,Bellandur
4078,Yes,No,4,109,Casual Dining,700,Delivery,Bellandur
4079,Yes,No,5,0,"Beverage Shop, Quick Bites",250,Delivery,Bellandur
4080,Yes,No,4,162,Quick Bites,500,Delivery,Bellandur
4081,Yes,Yes,4,1146,"Pub, Casual Dining",1200,Delivery,Bellandur
4082,Yes,No,4,34,Delivery,500,Delivery,Bellandur
4083,Yes,No,4,536,Delivery,600,Delivery,Bellandur
4084,Yes,No,4,39,Quick Bites,200,Delivery,Bellandur
4085,No,No,4,213,Casual Dining,400,Delivery,Bellandur
4086,Yes,No,4,62,Quick Bites,300,Delivery,Bellandur
4087,Yes,Yes,4,1383,"Casual Dining, Bar",1100,Delivery,Bellandur
4088,Yes,No,4,42,Quick Bites,200,Delivery,Bellandur
4089,Yes,No,5,0,Delivery,250,Delivery,Bellandur
4090,Yes,No,3,89,Quick Bites,350,Delivery,Bellandur
4091,Yes,No,3,29,Delivery,500,Delivery,Bellandur
